
0,-0.4,-0.8,41.68660139,40.51015014,31.45226904,28.95419005,29.39057551,25.26343112,-46.08481136,-52.88046064,27.82043704,17.97268988,28.6728658,18.10281208,29.15638591,-23.25411765,-26.75044118,1.95,-3.2,-7.35407354,-6.66554017,0,61.50249528,0,-66.43286573,0,-6.73728469,0,58.08323235,3251.95,3250.63834197,3250.21,3252.35679859,3249.91,3258.59338079,3261.8375,3262.07522704,3270.06166667,3263.7037914,3268.966,3261.49964247,3260.0095,3261.70129454,3256.23325,0,3267.1,-1,3259.47108664,-1,3252.26888889,3161,3213.8,3234.2,3266.6,3287,3319.4,3372.2,3213.8,3233.9696,3246.4304,3266.6,3286.7696,3299.2304,3319.4,3240.08,3244.92,3249.76,3266.6,3259.44,3264.28,3269.12,3181.8,3214,3234.6,3266.8,3287.4,3319.6,3340.2,3224,3261.5,3276.8,3250.7,3255.44039981,3226.44549702,3297.22950298,-28.71897059,1975,0.03691456,3250,3251.95,